id,model_id,instrument_id,framing,run_index,status,temperature,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,latency_ms,provider,openrouter_id,completed_at
K5LFHhW3YZt-mq,openai/gpt-4o,mfq30,human,3,completed,0.7,1074,364,0,1438,0.005045,835,OpenAI,gen-1780015623-jLxHdUzYEwONyDyyKUWs,1780015628
yY9Kv08ry8rlgi,openai/gpt-4o,ncs18,human,1,completed,0.7,603,220,0,823,0.0037075,244,OpenAI,gen-1780015626-rHp2cIyqU9JIAReh2y8Q,1780015628
9_y3Dui4cz7kJU,openai/gpt-4o,ncs18,human,2,completed,0.7,603,220,0,823,0.0037075,273,OpenAI,gen-1780015626-u2S0Bkz32eW1XbdQrM6Q,1780015628
QlfYFnPbmAOyMm,openai/gpt-4o,ncs18,human,3,completed,0.7,603,220,0,823,0.0037075,314,OpenAI,gen-1780015626-93E21JcshZys1x6NbG46,1780015628
fIwHkLINlKqI_E,openai/gpt-4o,ncs18,self,3,completed,0.7,626,220,0,846,0.003765,602,OpenAI,gen-1780015626-Mtr5l9QsO7OKnH5TMVij,1780015629
gRZrR5XZX3lmnG,openai/gpt-4o,pvq21,self,1,completed,0.7,859,256,0,1115,0.0047075,311,OpenAI,gen-1780015627-DpgZmXCM4E1SHRtQ2wAr,1780015629
19jd6KojsApItL,openai/gpt-4o,pvq21,self,3,completed,0.7,859,256,0,1115,0.0047075,334,OpenAI,gen-1780015627-Giytcpdum29zHDxxkrgO,1780015629
-WNWUw6GldE_vP,openai/gpt-4o,pvq21,self,2,completed,0.7,859,256,0,1115,0.0047075,532,OpenAI,gen-1780015627-x8D5yHNklkiGvZUZVyQs,1780015630
OedEP3V_aAeSIN,openai/gpt-4o,pvq21,human,1,completed,0.7,836,256,0,1092,0.00465,274,OpenAI,gen-1780015628-ufYhopcqzeur00BTFxNl,1780015630
c2YBGI3uTO-BcN,openai/gpt-4o,pvq21,human,2,completed,0.7,836,256,0,1092,0.00465,287,OpenAI,gen-1780015628-6JdPi96IwNhR2dCTsvyS,1780015630
VWiKPDtiljw12J,openai/gpt-4o,pvq21,human,3,completed,0.7,836,256,0,1092,0.00465,308,OpenAI,gen-1780015628-QMAdLcNmyHv8Q6SGMz2u,1780015630
jJ-rrDQGtccQJL,openai/gpt-4o,sd3,self,1,completed,0.7,649,328,0,977,0.0049025,494,OpenAI,gen-1780015628-cMAJEYigo98DtLDBT3m4,1780015632
P4SciHfx0PNn0h,openai/gpt-4o,sd3,self,2,completed,0.7,649,328,0,977,0.0049025,597,OpenAI,gen-1780015629-2r7zUKvDt4T5KLG9w9oD,1780015632
dRnjxK5_n0YESe,openai/gpt-4o,sd3,self,3,completed,0.7,649,328,0,977,0.0049025,626,OpenAI,gen-1780015629-lYZZLLZEbMcSqnhCR0Rb,1780015632
7XRtxhTEr7EZi4,openai/gpt-4o,sd3,human,1,completed,0.7,626,328,0,954,0.004845,361,OpenAI,gen-1780015629-hPQFJmAGzY7H3pglMriH,1780015632
GsNnGO3IBTMJiX,openai/gpt-4o,sd3,human,2,completed,0.7,626,328,0,954,0.004845,336,OpenAI,gen-1780015630-06ezCI9LLiL5eYyrmnWo,1780015632
aSqa3_PRA3cTSJ,openai/gpt-4o,sd3,human,3,completed,0.7,626,328,0,954,0.004845,241,OpenAI,gen-1780015630-nX7fU0hcHQdWyKGICP0Y,1780015632
nVxL9aRgUh4cQU,openai/gpt-4o,vark16,self,1,completed,0.7,623,196,0,819,0.0035175,359,OpenAI,gen-1780015630-RpT970jVL22Pw6jbYFMP,1780015632
X-wG37OEyt34_3,openai/gpt-4o,vark16,self,2,completed,0.7,623,196,0,819,0.0035175,345,OpenAI,gen-1780015630-HwyDd2hxv26VZi2caMya,1780015632
zRpyRZUtxYvUM7,openai/gpt-4o,vark16,self,3,completed,0.7,623,196,0,819,0.0035175,297,OpenAI,gen-1780015632-IjbtOfYAWwyu9buQh5lS,1780015633
635z5Iqp0Rwpbe,openai/gpt-4o,vark16,human,1,completed,0.7,600,196,0,796,0.00346,280,OpenAI,gen-1780015632-SRvkVxnj2NmmUZ0wopov,1780015633
fBYaqAgdke9fUA,openai/gpt-4o,vark16,human,2,completed,0.7,600,196,0,796,0.00346,365,OpenAI,gen-1780015632-385qCb9thSOJWjaeVctL,1780015633
UOTgZ_ZQD_ED0a,openai/gpt-4o,vark16,human,3,completed,0.7,600,196,0,796,0.00346,462,OpenAI,gen-1780015632-I9JnhysdpWU2UR6FcP5k,1780015634
wH4fNhvH3WQV36,openai/gpt-4-turbo,ecr12,human,3,completed,0.7,512,100,0,612,0.00812,762,OpenAI,gen-1780015633-zSux1Jrhy1Iav9zDzO0m,1780015637
H1a0HYwRVWAWAi,openai/gpt-4-turbo,ecr12,self,1,completed,0.7,536,148,0,684,0.0098,867,OpenAI,gen-1780015632-DA1E8RxeRmUlEwFgZSX7,1780015638
kwH3kgZXlD6rka,openai/gpt-4-turbo,ecr12,self,2,completed,0.7,536,148,0,684,0.0098,798,OpenAI,gen-1780015632-RkmAw5x1aamUV7noRFKf,1780015638
sFLV2K7A6tzOTr,openai/gpt-4-turbo,ecr12,self,3,completed,0.7,536,148,0,684,0.0098,783,OpenAI,gen-1780015632-e2nRK4WWNiXaYHHF9ryp,1780015638
kQ-arUhuyp0HYV,openai/gpt-4-turbo,ecr12,human,1,completed,0.7,512,148,0,660,0.00956,679,OpenAI,gen-1780015632-vauTkoQWDBQzDxY3Emqn,1780015638
L15DKj43rvGa9O,openai/gpt-4-turbo,ecr12,human,2,completed,0.7,512,148,0,660,0.00956,868,OpenAI,gen-1780015633-fPlF0so1RmDCK98TTp8C,1780015640
SBRkEpQPf885a3,openai/gpt-4-turbo,enneagram36,self,2,completed,0.7,972,439,0,1411,0.02289,947,OpenAI,gen-1780015634-XR4fV0UejrTMVDUKQIrA,1780015652
__3gKp_k6SvphO,openai/gpt-4-turbo,enneagram36,self,1,completed,0.7,972,477,0,1449,0.02403,1057,OpenAI,gen-1780015633-c1rERnYaJIZCV1nABXXj,1780015653
bakfz-vluzXeYT,openai/gpt-4-turbo,enneagram36,self,3,completed,0.7,972,436,0,1408,0.0228,698,OpenAI,gen-1780015637-O6f7dxW8g5i3PqIRjQv4,1780015653
-CiZhyRIaelo87,openai/gpt-4-turbo,enneagram36,human,1,completed,0.7,948,436,0,1384,0.02256,757,OpenAI,gen-1780015638-yG7tcQZvWyCV7sCN6v3j,1780015653
aejQng_gSQdZ7I,openai/gpt-4-turbo,enneagram36,human,2,completed,0.7,948,436,0,1384,0.02256,830,OpenAI,gen-1780015638-OQKQqJW0rcutqUNEGnEq,1780015655
RoBPS577lk32R5,openai/gpt-4-turbo,enneagram36,human,3,completed,0.7,948,436,0,1384,0.02256,975,OpenAI,gen-1780015638-1kCP2PZrPQIhlnjWn7Y2,1780015656
4V85BEhzSeD1x7,openai/gpt-4-turbo,eq_short,self,1,completed,0.7,705,268,0,973,0.01509,690,OpenAI,gen-1780015656-rlHbt3VBEvHj1cIsDf85,1780015666
6oM76PoimkugTf,openai/gpt-4-turbo,eq_short,self,2,completed,0.7,705,268,0,973,0.01509,1167,OpenAI,gen-1780015656-YHH4JjKm0n4DBi9njrtm,1780015668
znm8d8oGMbmHC4,openai/gpt-4-turbo,enneagram90,self,1,completed,0.7,2431,1084,0,3515,0.05683,1483,OpenAI,gen-1780015638-xp3doVXb31SkJtdbXHLn,1780015675
-3dmzuRAPeyt84,openai/gpt-4-turbo,enneagram90,self,2,completed,0.7,2431,1084,0,3515,0.05683,849,OpenAI,gen-1780015640-HY7ZOJXAm2pB8HuIirv6,1780015678
4yty86tgJQvO1_,openai/gpt-4-turbo,eq_short,self,3,completed,0.7,705,268,0,973,0.01509,974,OpenAI,gen-1780015666-HkVUoJUQBrtqlyRnQyDo,1780015679
W_puATEv6je72d,openai/gpt-4-turbo,eq_short,human,1,completed,0.7,681,268,0,949,0.01485,1033,OpenAI,gen-1780015668-6RmJart3RCA3qTjMu4Ms,1780015680
u_MiWCmRP_CnVv,openai/gpt-4-turbo,eq_short,human,2,completed,0.7,681,268,0,949,0.01485,1218,OpenAI,gen-1780015675-GxFcKy61e1ZIMDTeaZxQ,1780015685
FRmiTfXmUTn0Ny,openai/gpt-4-turbo,eq_short,human,3,completed,0.7,681,295,0,976,0.01566,1067,OpenAI,gen-1780015678-WwQH9ni6fTJZwetoNBHV,1780015689
jaiyEQeBLzmG8H,openai/gpt-4-turbo,enneagram90,human,1,completed,0.7,2407,1084,0,3491,0.05659,973,OpenAI,gen-1780015653-2ujnUSg1hwsLQ73D4BCk,1780015690
pk0sw1Sr76WJrt,openai/gpt-4-turbo,enneagram90,human,3,completed,0.7,2407,1084,0,3491,0.05659,749,OpenAI,gen-1780015653-6KloPX1ktLMSZpXbfkSb,1780015690
te5ddUL1Sq_u-F,openai/gpt-4-turbo,hexaco24,self,1,completed,0.7,715,292,0,1007,0.01591,1435,OpenAI,gen-1780015679-iTosDjEV2pcncYDn6xAa,1780015690
mrjX3FIp9DtyzE,openai/gpt-4-turbo,hexaco24,self,2,completed,0.7,715,292,0,1007,0.01591,907,OpenAI,gen-1780015680-OhCDZPDKT8xXSYvF9pyt,1780015690
igKd7zcthjyPgh,openai/gpt-4-turbo,enneagram90,self,3,completed,0.7,2431,1084,0,3515,0.05683,626,OpenAI,gen-1780015652-1IB2ICHxRsC2u15Jh9O9,1780015692
gD2sPtv-94zwAi,openai/gpt-4-turbo,enneagram90,human,2,completed,0.7,2407,1179,0,3586,0.05944,1188,OpenAI,gen-1780015653-ijN0rGFDXGHIjqv2Ys3B,1780015693
Nxb4U5cfsLOY9b,openai/gpt-4-turbo,hexaco24,self,3,completed,0.7,715,292,0,1007,0.01591,1026,OpenAI,gen-1780015685-xU1VoItiWAPq28wkhzu1,1780015696
1Bo40WplpgUX1q,openai/gpt-4-turbo,hexaco24,human,1,completed,0.7,691,292,0,983,0.01567,1184,OpenAI,gen-1780015689-XzbOGYk4Jp1kWnWqhfFz,1780015700
TR0WNgNisaY5ui,openai/gpt-4-turbo,hexaco24,human,2,completed,0.7,691,292,0,983,0.01567,888,OpenAI,gen-1780015690-JrXDp21TUgsx0s08XYPC,1780015702
Fjafswhn_fRwwG,openai/gpt-4-turbo,hexaco24,human,3,completed,0.7,691,292,0,983,0.01567,694,OpenAI,gen-1780015690-dfJPQvXIYg1ktlzoRxno,1780015702
XZCU3qCB6qb2Pu,openai/gpt-4-turbo,kolb12,self,1,completed,0.7,583,100,0,683,0.00883,872,OpenAI,gen-1780015702-pzWlYaq1ZwPwr97X4w9B,1780015706
Qoja3EGexCOI-B,openai/gpt-4-turbo,kolb12,self,2,completed,0.7,583,148,0,731,0.01027,607,OpenAI,gen-1780015702-bPCq17Ppnm5I6yN9hwKk,1780015708
sflSnTFhK-gDSD,openai/gpt-4-turbo,kolb12,self,3,completed,0.7,583,100,0,683,0.00883,727,OpenAI,gen-1780015706-vipIXyBi7aM02svD2u5i,1780015710
L7jQeMfkgQgiOD,openai/gpt-4-turbo,ipip50,self,2,completed,0.7,783,604,0,1387,0.02595,772,OpenAI,gen-1780015690-5IV9cTttpRVFHTqG2bXm,1780015712
iZG0MVtx-wR82U,openai/gpt-4-turbo,ipip50,self,1,completed,0.7,783,604,0,1387,0.02595,975,OpenAI,gen-1780015690-kYtxkhclVEpKkIIcuvdg,1780015714
9AY-8LyFcHksLl,openai/gpt-4-turbo,kolb12,human,1,completed,0.7,559,148,0,707,0.01003,869,OpenAI,gen-1780015708-r1ZJkxgabdaEtHbeBCLu,1780015714
LXJ-ttZV9AfThd,openai/gpt-4-turbo,kolb12,human,2,completed,0.7,559,148,0,707,0.01003,864,OpenAI,gen-1780015710-o6hEtIgU9fl7S0Zj0l0s,1780015716
ahTXIGMrEATzLZ,openai/gpt-4-turbo,ipip50,self,3,completed,0.7,783,607,0,1390,0.02604,799,OpenAI,gen-1780015692-KCeZYd0psgzMV2wKHlcK,1780015717
0Yl37mlMS2F6r6,openai/gpt-4-turbo,kolb12,human,3,completed,0.7,559,148,0,707,0.01003,1066,OpenAI,gen-1780015712-pNlYy3YKRVNzRDp0STHP,1780015718
dumlaW9p20vGwJ,openai/gpt-4-turbo,ipip50,human,1,completed,0.7,759,659,0,1418,0.02736,1103,OpenAI,gen-1780015693-GSiaB4D7QuTRk76NPUo4,1780015720
yz2NtI-zJ-IZOG,openai/gpt-4-turbo,ipip50,human,2,completed,0.7,759,607,0,1366,0.0258,1309,OpenAI,gen-1780015696-xbs7KEx4bgiLcQF5qk4K,1780015720
HoipdSTpBwrkV9,openai/gpt-4-turbo,locus_levenson,self,1,completed,0.7,806,292,0,1098,0.01682,657,OpenAI,gen-1780015714-gkYvtHtInNF3FR9D0o37,1780015723
-PRjyOEPb4EkHe,openai/gpt-4-turbo,locus_levenson,self,2,completed,0.7,806,292,0,1098,0.01682,1001,OpenAI,gen-1780015714-W73xlKAxSOyiLYZTQYoK,1780015724
wMkBH3z81WxWSs,openai/gpt-4-turbo,ipip50,human,3,completed,0.7,759,659,0,1418,0.02736,649,OpenAI,gen-1780015700-9dC7VXXkjebZLEEBTFPv,1780015726
KbXylXJqjYy2rS,openai/gpt-4-turbo,locus_levenson,self,3,completed,0.7,806,292,0,1098,0.01682,938,OpenAI,gen-1780015716-d9CFLUo47wWxQQuK13Zk,1780015726
jIXbp-rBtoLq1r,openai/gpt-4-turbo,locus_levenson,human,1,completed,0.7,782,292,0,1074,0.01658,1306,OpenAI,gen-1780015717-56CpDm3Zj7L36yL3KVww,1780015727
Qx2gImR0HYFT3w,openai/gpt-4-turbo,locus_levenson,human,2,completed,0.7,782,292,0,1074,0.01658,468,OpenAI,gen-1780015718-zGu84qvMEIvSjOpwWdqc,1780015727
Iy12XZaQQlosqX,openai/gpt-4-turbo,locus_levenson,human,3,completed,0.7,782,292,0,1074,0.01658,1001,OpenAI,gen-1780015721-ANZ7YQYoxbl1lUqYNN48,1780015731
T4gJ6n8DrMSZH8,openai/gpt-4-turbo,lsq40,self,1,completed,0.7,992,484,0,1476,0.02444,802,OpenAI,gen-1780015721-mutmbqimwfVZ5Iczz9v0,1780015740
3R6J1Z0ymJQx2V,openai/gpt-4-turbo,mfq30,self,1,completed,0.7,1102,399,0,1501,0.02299,717,OpenAI,gen-1780015727-uKlw8XeIkEzkuqQwxm5Z,1780015741
yPW_7-V-zDVbx_,openai/gpt-4-turbo,lsq40,self,3,completed,0.7,992,529,0,1521,0.02579,831,OpenAI,gen-1780015725-jkg8C1p3Lv5ihQlTSHB5,1780015743
Xca9Zx9_vYVl1y,openai/gpt-4-turbo,lsq40,self,2,completed,0.7,992,484,0,1476,0.02444,1027,OpenAI,gen-1780015723-fJso6ewnV4vdobWNMZeS,1780015744
ZqyJgdhOs4163T,openai/gpt-4-turbo,lsq40,human,1,completed,0.7,968,484,0,1452,0.0242,1026,OpenAI,gen-1780015726-BMfVj71PeGuBSMw50B8s,1780015745
xsWCAJ-0I_pdRU,openai/gpt-4-turbo,lsq40,human,3,completed,0.7,968,484,0,1452,0.0242,1161,OpenAI,gen-1780015727-jZISmFDHexnKKe4Z9mBf,1780015745
O3LWbveKR13mZo,openai/gpt-4-turbo,mfq30,self,2,completed,0.7,1102,399,0,1501,0.02299,615,OpenAI,gen-1780015731-1hAggxrMePxIRtlETMor,1780015745
ntgqNBXZrDldMV,openai/gpt-4-turbo,lsq40,human,2,completed,0.7,968,529,0,1497,0.02555,1025,OpenAI,gen-1780015726-6wTRcUghPFFacs9AkkCs,1780015746
G_eoBxvoUR6E26,openai/gpt-4-turbo,mfq30,self,3,completed,0.7,1102,364,0,1466,0.02194,565,OpenAI,gen-1780015740-nubhY7ODA7wWak1UKEk6,1780015753
ZCZrKqQ2ZB5uYc,openai/gpt-4-turbo,ncs18,self,2,completed,0.7,631,220,0,851,0.01291,672,OpenAI,gen-1780015745-CGxhiAlRciCXpkdpHNiH,1780015753
Rle2cZJ9FEpl5S,openai/gpt-4-turbo,ncs18,self,3,completed,0.7,631,220,0,851,0.01291,979,OpenAI,gen-1780015745-zgin0sdhCe668Zkq4D6j,1780015753
LqwFtAfgeSa3x4,openai/gpt-4-turbo,ncs18,human,1,completed,0.7,607,220,0,827,0.01267,649,OpenAI,gen-1780015746-pCa4CFmebjjxsdyqI7hM,1780015754
jC572ScrwiG9Lc,openai/gpt-4-turbo,mfq30,human,1,completed,0.7,1078,364,0,1442,0.0217,1052,OpenAI,gen-1780015741-yxsWwRVvTozf66aRnAZg,1780015755
OLcta4EEcEED6r,openai/gpt-4-turbo,ncs18,self,1,completed,0.7,631,220,0,851,0.01291,2041,OpenAI,gen-1780015745-znPEhftEVuJgDU0hXVCr,1780015755
a5dKcIacivKqvD,openai/gpt-4-turbo,mfq30,human,2,completed,0.7,1078,364,0,1442,0.0217,1101,OpenAI,gen-1780015743-QwJvcYmbDsfh5UQNg3Pr,1780015757
FAs4adt5Rdm1cG,openai/gpt-4-turbo,mfq30,human,3,completed,0.7,1078,399,0,1477,0.02275,890,OpenAI,gen-1780015744-W86RWZQJYHsaGExVV4Yb,1780015760
mwbznQoRvFpsR5,openai/gpt-4-turbo,ncs18,human,2,completed,0.7,607,220,0,827,0.01267,899,OpenAI,gen-1780015753-kdQe3i13xa862dMtiWas,1780015760
oLNR8O_gtXkKZ6,openai/gpt-4-turbo,ncs18,human,3,completed,0.7,607,220,0,827,0.01267,942,OpenAI,gen-1780015753-WhyA70iugTTHWh8Csg20,1780015761
y8tuPGxInQ6xdL,openai/gpt-4-turbo,pvq21,self,1,completed,0.7,864,256,0,1120,0.01632,761,OpenAI,gen-1780015754-6HpjbEd4ByDYDwXqFECK,1780015762
n6py4UKjiPtSlF,openai/gpt-4-turbo,pvq21,self,2,completed,0.7,864,256,0,1120,0.01632,549,OpenAI,gen-1780015754-HgkZwVhSfrSBx5jLgsdN,1780015762
hkDB7hzrCO-gW2,openai/gpt-4-turbo,pvq21,self,3,completed,0.7,864,256,0,1120,0.01632,942,OpenAI,gen-1780015755-XfJzvNkX1qZt6zhSLOnb,1780015763
qyWoV5qoVxwKmG,openai/gpt-4-turbo,pvq21,human,1,completed,0.7,840,256,0,1096,0.01608,699,OpenAI,gen-1780015755-2vf9LL7K5yWYPqcvTp9N,1780015766
HjtSvLATUdByyE,openai/gpt-4-turbo,pvq21,human,2,completed,0.7,840,256,0,1096,0.01608,593,OpenAI,gen-1780015757-OhRSfe4YZPSWXPL0kjfj,1780015768
tSZ6VFS-_Mvde9,openai/gpt-4-turbo,pvq21,human,3,completed,0.7,840,256,0,1096,0.01608,1015,OpenAI,gen-1780015760-IynDNaNz47NUiEp56GCz,1780015770
IH8O8UeUJiOkC9,openai/gpt-4-turbo,sd3,self,1,completed,0.7,655,328,0,983,0.01639,963,OpenAI,gen-1780015760-6Pdp6CgwJCj6sR9lbLfC,1780015771
_qDXzpYPQ6pZDp,openai/gpt-4-turbo,sd3,self,2,completed,0.7,655,328,0,983,0.01639,659,OpenAI,gen-1780015761-loyQemdOBlrDL7Y832sa,1780015771
W9K452wwRyQQng,openai/gpt-4-turbo,sd3,self,3,completed,0.7,655,328,0,983,0.01639,505,OpenAI,gen-1780015762-61cVgQZ0HzQgMu5lLYCH,1780015773
ciHkzWQppWwaVb,openai/gpt-4-turbo,sd3,human,1,completed,0.7,631,328,0,959,0.01615,699,OpenAI,gen-1780015762-tacVKzxjwszkA1yNe6yG,1780015773
Pf5UeQokegFMuC,openai/gpt-4-turbo,vark16,self,1,completed,0.7,625,132,0,757,0.01021,623,OpenAI,gen-1780015768-hUdwKh72wnbYgHDTVVSp,1780015773
lTK9Q0aJAjlWQB,openai/gpt-4-turbo,sd3,human,2,completed,0.7,631,328,0,959,0.01615,911,OpenAI,gen-1780015763-uwOdZwwhJi2LJjnnLjkU,1780015774
pv_CLHReX-58Ms,openai/gpt-4-turbo,sd3,human,3,completed,0.7,631,328,0,959,0.01615,575,OpenAI,gen-1780015766-tftz4kw9O0i7z94BcFtB,1780015777
e0Q0MCtho9XlUo,openai/gpt-4-turbo,vark16,self,3,completed,0.7,625,132,0,757,0.01021,538,OpenAI,gen-1780015771-6nFWP7iAijerVFtlK8Fa,1780015777
mC4fJixAnBvQgN,openai/gpt-4-turbo,vark16,self,2,completed,0.7,625,196,0,821,0.01213,1323,OpenAI,gen-1780015770-LFVL9cPCpeI0LUAlV9S7,1780015778
0HgHxPxd5mBKd1,openai/gpt-4-turbo,vark16,human,1,completed,0.7,601,196,0,797,0.01189,713,OpenAI,gen-1780015771-wgfCxheWU4gw2LV7y8Lj,1780015779
A4bv2etJ_tojO4,openai/gpt-4-turbo,vark16,human,2,completed,0.7,601,196,0,797,0.01189,539,OpenAI,gen-1780015773-yodleh5SWWWUR6sakGWR,1780015780
KXiKOROHSsxS1o,openai/gpt-4-turbo,vark16,human,3,completed,0.7,601,196,0,797,0.01189,642,OpenAI,gen-1780015773-anuuHUk5ScykOim2WU7R,1780015780
y6SEsqRx7cE70y,deepseek/deepseek-r1,ecr12,human,1,completed,0.7,522,1051,900,1573,0.0029929,3013,Novita,gen-1780015777-kT27uAaQs8tplaCWjHqm,1780015823
YV9Q3jmNa86xhg,deepseek/deepseek-r1,ecr12,self,1,completed,0.7,544,1355,1204,1899,0.0037683,1402,Novita,gen-1780015773-GS7WXILSfNGNQRTueVf3,1780015831
Zbv28G4YLUpDKa,deepseek/deepseek-r1,ecr12,self,3,completed,0.7,544,1360,1209,1904,0.0037808,4000,Novita,gen-1780015777-qSHXmxhXUR2C19eqPbpq,1780015835
Gt5eLS9iyqDnDt,deepseek/deepseek-r1,ecr12,human,2,completed,0.7,522,1370,1219,1892,0.0037904,1786,Novita,gen-1780015778-XE1wflZbZxbZCSIPrfz7,1780015835
hIyW-H5kHFsayv,deepseek/deepseek-r1,ecr12,self,2,completed,0.7,544,1856,1705,2400,0.0050208,4267,Novita,gen-1780015774-QEm9P9ozGRm8WAWV92Qk,1780015854
xwP-GvCHKyuIEt,deepseek/deepseek-r1,ecr12,human,3,completed,0.7,522,1819,1668,2341,0.0049129,2436,Novita,gen-1780015779-o6eq1xGI5TRYApXrEZqE,1780015855
vQovUUjAsHENT3,deepseek/deepseek-r1,enneagram36,self,1,completed,0.7,983,2575,2136,3558,0.0071256,1801,Novita,gen-1780015780-Qw44saqxCKrog2jULGcZ,1780015884
T4PJVlawpRTBfM,deepseek/deepseek-r1,enneagram36,self,2,completed,0.7,983,2674,2235,3657,0.0073731,1739,Novita,gen-1780015780-MzamUvoT8VAi5xJ4HW26,1780015888
sPXkrP7Iovh-j8,deepseek/deepseek-r1,enneagram36,human,1,completed,0.7,961,2556,2117,3517,0.0070627,3550,Novita,gen-1780015831-GTZikzaAtWg8Pd4xfF2f,1780015936
wZbRrUv0I7Zx9R,deepseek/deepseek-r1,enneagram36,human,3,completed,0.7,961,2791,2352,3752,0.0076502,1724,Novita,gen-1780015835-bZRImKpDWaKCDfzy2YF6,1780015947
kWWEEBtXwbNUdW,deepseek/deepseek-r1,enneagram36,human,2,completed,0.7,961,2794,2355,3755,0.0076577,1768,Novita,gen-1780015835-VSFNSAFqd3eJGq2VbIqW,1780015951
cl0wH_EnEycJXO,deepseek/deepseek-r1,enneagram36,self,3,completed,0.7,983,3245,2806,4228,0.0088006,2535,Novita,gen-1780015823-mHCMcEX1nGHNmZu9FazP,1780015953
uMQ3wxmLyyNIh1,deepseek/deepseek-r1,enneagram90,self,2,completed,0.7,2443,2489,1402,4932,0.0079326,1562,Novita,gen-1780015856-WhQ0MKRew0dyHp6EyFjq,1780015956
6mzVGb29VCzaD5,deepseek/deepseek-r1,eq_short,self,1,completed,0.7,717,2363,2092,3080,0.0064094,2041,Novita,gen-1780015951-s67K5mdzjrBPi2peABHC,1780016047
U_GDP-OIsiHo5C,deepseek/deepseek-r1,eq_short,self,3,completed,0.7,717,2240,1969,2957,0.0061019,2521,Novita,gen-1780015956-u7tmj0RzeeSNBszFJTLD,1780016054
mi3_jjhOol8IVy,deepseek/deepseek-r1,eq_short,self,2,completed,0.7,717,2540,2243,3257,0.0068519,2105,Novita,gen-1780015953-gGlabNZytIoAWxZI2rq8,1780016055
ck2Si_CzOUREIm,deepseek/deepseek-r1,enneagram90,human,1,completed,0.7,2421,4335,3248,6756,0.0125322,1534,Novita,gen-1780015888-wCO5TLB3DeKTrk3879ZY,1780016065
6XgRp0L0DqxTpw,deepseek/deepseek-r1,enneagram90,human,3,completed,0.7,2421,3699,2612,6120,0.0109422,2576,Novita,gen-1780015947-jhZkGsfVI4GQEIzZdvWd,1780016096
fQgWTVh6FQ5Zdh,deepseek/deepseek-r1,enneagram90,self,1,completed,0.7,2443,6070,4983,8513,0.0168851,1473,Novita,gen-1780015854-cePzOTF2EmNFLVjjUqcF,1780016099
kVUEdx6MFETkTa,deepseek/deepseek-r1,enneagram90,human,2,completed,0.7,2421,4800,3713,7221,0.0136947,2139,Novita,gen-1780015936-E3NP4s3xdVfT6bvoQbTw,1780016130
SWAKYQSrNf4POu,deepseek/deepseek-r1,eq_short,human,2,completed,0.7,695,1878,1607,2573,0.0051815,1438,Novita,gen-1780016054-47iFMtq2A0leo6f7gE19,1780016130
BmOZ8xFR5lv5gB,deepseek/deepseek-r1,enneagram90,self,3,completed,0.7,2443,6085,4998,8528,0.0169226,1514,Novita,gen-1780015884-tGb8tdMJP35jo65xY5qy,1780016132
YgRDKpgyga8d-f,deepseek/deepseek-r1,eq_short,human,3,completed,0.7,695,2425,2154,3120,0.006549,1948,Novita,gen-1780016055-zID88jjAW1snZTc3ipAX,1780016157
vwuhlP_iYZBo4R,deepseek/deepseek-r1,hexaco24,self,1,completed,0.7,727,2298,2003,3025,0.0062539,4076,Novita,gen-1780016065-ohWptHB5k0URlkr49PR8,1780016164
8OUK-5e-qp71rh,deepseek/deepseek-r1,eq_short,human,1,completed,0.7,695,2834,2563,3529,0.0075715,1975,Novita,gen-1780016047-LJ01ZdMzYpTuOTf7i2bU,1780016168
918dVlpIGRjCMP,deepseek/deepseek-r1,hexaco24,self,3,completed,0.7,727,1897,1602,2624,0.0052514,1328,Novita,gen-1780016099-YS4TRS7dIdCLOEv7kXYx,1780016176
gn8tu6wwyiNt70,deepseek/deepseek-r1,hexaco24,self,2,completed,0.7,727,2003,1708,2730,0.0055164,3002,Novita,gen-1780016096-rlSYipidEWodz9uGNzyC,1780016180
CPXxhCYHYV8q6f,deepseek/deepseek-r1,hexaco24,human,3,completed,0.7,705,2188,1865,2893,0.0059635,1829,Novita,gen-1780016132-rFO1e3QY2Tv7zw3vsMXC,1780016230
_Z2kZpC0_vCZez,deepseek/deepseek-r1,hexaco24,human,2,completed,0.7,705,2687,2392,3392,0.007211,2377,Novita,gen-1780016130-gKaC5ex7UnTqyCubmuEf,1780016243
fcfsQzcq1QhVuq,deepseek/deepseek-r1,ipip50,self,2,completed,0.7,794,2843,2182,3637,0.0076633,1649,Novita,gen-1780016165-Cw29Uwo1X2Jmg4uFTNcV,1780016283
yGIsmUTqomwRPg,deepseek/deepseek-r1,hexaco24,human,1,completed,0.7,705,3526,3231,4231,0.0093085,2707,Novita,gen-1780016130-xWPY3X6JujMRfygrHFbG,1780016287
6c4TPvbxBO80vR,deepseek/deepseek-r1,kolb12,self,1,completed,0.7,587,1484,1317,2071,0.0041209,1987,Novita,gen-1780016244-Mh44Pf9d4bYK0zfBuZ0O,1780016307
wZRmxLZNIodqqA,deepseek/deepseek-r1,ipip50,self,1,completed,0.7,794,3806,3145,4600,0.0100708,2621,Novita,gen-1780016157-FfWDI8g5CUlqkDsuZxnX,1780016312
7wu7i0dcGUio2O,deepseek/deepseek-r1,ipip50,self,3,completed,0.7,794,3670,3063,4464,0.0097308,1649,Novita,gen-1780016168-1bGT0qmNrdirZKMh01LR,1780016315
