run_id,model_id,instrument_id,framing,run_index,dimension,raw_sum,mean,item_count
tnssDOXEDnVnUR,anthropic/claude-opus-4.6,enneagram36,human,5,ennea_9,15,3.75,4
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_1,38,3.8,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_1,30,3,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_2,32,3.2,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_2,31,3.1,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_3,24,2.4,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_3,30,3,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_4,28,2.8,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_4,25,2.5,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_5,45,4.5,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_5,31,3.1,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_6,30,3,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_6,34,3.4,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_7,22,2.2,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_7,31,3.1,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_8,23,2.3,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_8,28,2.8,10
H6wAOdegfj4WOp,anthropic/claude-opus-4.6,enneagram90,self,1,ennea_9,33,3.3,10
BU9HyDk6uGxX4e,anthropic/claude-opus-4.6,enneagram90,human,1,ennea_9,33,3.3,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_1,38,3.8,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_1,38,3.8,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_2,32,3.2,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_2,30,3,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_3,27,2.7,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_3,22,2.2,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_4,28,2.8,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_4,28,2.8,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_5,43,4.3,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_5,44,4.4,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_6,30,3,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_6,31,3.1,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_7,23,2.3,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_7,21,2.1,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_8,23,2.3,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_8,21,2.1,10
IhFPzz3jLzTjO4,anthropic/claude-opus-4.6,enneagram90,self,3,ennea_9,32,3.2,10
NugdFpgGaJ8x1t,anthropic/claude-opus-4.6,enneagram90,self,4,ennea_9,30,3,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_1,38,3.8,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_1,38,3.8,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_2,32,3.2,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_2,30,3,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_3,27,2.7,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_3,22,2.2,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_4,28,2.8,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_4,26,2.6,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_5,43,4.3,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_5,43,4.3,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_6,31,3.1,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_6,29,2.9,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_7,26,2.6,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_7,20,2,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_8,23,2.3,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_8,18,1.8,10
QpibeXvfFINc-B,anthropic/claude-opus-4.6,enneagram90,self,2,ennea_9,32,3.2,10
7d0xJPqE_AVGwY,anthropic/claude-opus-4.6,enneagram90,self,5,ennea_9,29,2.9,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_1,30,3,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_2,31,3.1,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_3,29,2.9,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_4,25,2.5,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_5,31,3.1,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_6,34,3.4,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_7,32,3.2,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_8,28,2.8,10
yAv_k64qpqbBQ0,anthropic/claude-opus-4.6,enneagram90,human,2,ennea_9,34,3.4,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_1,30,3,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_2,31,3.1,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_3,29,2.9,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_4,25,2.5,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_5,31,3.1,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_6,34,3.4,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_7,31,3.1,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_8,28,2.8,10
hbiELbzkPn3YJF,anthropic/claude-opus-4.6,enneagram90,human,3,ennea_9,33,3.3,10
6K5fmCxy2ECVAp,anthropic/claude-opus-4.6,eq_short,self,1,empathy_quotient,75,3.409090909090909,22
7sE5kOqu9BZZS4,anthropic/claude-opus-4.6,eq_short,self,2,empathy_quotient,75,3.409090909090909,22
JnT1CC7B8iGmOA,anthropic/claude-opus-4.6,eq_short,self,3,empathy_quotient,75,3.409090909090909,22
1O3SLn6jo7GOld,anthropic/claude-opus-4.6,eq_short,self,4,empathy_quotient,75,3.409090909090909,22
zs3iDgUfcpmjyA,anthropic/claude-opus-4.6,eq_short,self,5,empathy_quotient,75,3.409090909090909,22
5Io9kwkSydR9oq,anthropic/claude-opus-4.6,eq_short,human,1,empathy_quotient,66,3,22
3u7uVHxmcZEaC1,anthropic/claude-opus-4.6,eq_short,human,2,empathy_quotient,66,3,22
tIBgCKjZYkpMDk,anthropic/claude-opus-4.6,eq_short,human,3,empathy_quotient,66,3,22
2QexP-_tASIWcr,anthropic/claude-opus-4.6,eq_short,human,4,empathy_quotient,66,3,22
Ql-pxzzUziBejL,anthropic/claude-opus-4.6,eq_short,human,5,empathy_quotient,66,3,22
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_1,30,3,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_1,30,3,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_2,31,3.1,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_2,31,3.1,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_3,30,3,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_3,30,3,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_4,25,2.5,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_4,25,2.5,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_5,31,3.1,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_5,31,3.1,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_6,34,3.4,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_6,34,3.4,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_7,31,3.1,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_7,31,3.1,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_8,28,2.8,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_8,28,2.8,10
R7ZTUD3ynSHJxm,anthropic/claude-opus-4.6,enneagram90,human,4,ennea_9,33,3.3,10
pNS6oWrfhEtuHq,anthropic/claude-opus-4.6,enneagram90,human,5,ennea_9,33,3.3,10
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,agreeableness,13,4.333333333333333,3
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,agreeableness,13,4.333333333333333,3
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,conscientiousness,18,4.5,4
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,conscientiousness,18,4.5,4
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,emotionality,14,2.8,5
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,emotionality,14,2.8,5
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,extraversion,15,3.75,4
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,extraversion,15,3.75,4
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,honesty_humility,20,5,4
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,honesty_humility,20,5,4
2PVBI4M7U3jAGm,anthropic/claude-opus-4.6,hexaco24,self,1,openness,20,5,4
KDcHpRjvxe7IZw,anthropic/claude-opus-4.6,hexaco24,self,2,openness,19,4.75,4
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,agreeableness,13,4.333333333333333,3
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,conscientiousness,19,4.75,4
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,emotionality,14,2.8,5
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,extraversion,15,3.75,4
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,honesty_humility,20,5,4
go_KbbzEeNE5EQ,anthropic/claude-opus-4.6,hexaco24,self,3,openness,19,4.75,4
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,agreeableness,13,4.333333333333333,3
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,agreeableness,9,3,3
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,agreeableness,9,3,3
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,conscientiousness,18,4.5,4
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,conscientiousness,13,3.25,4
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,conscientiousness,13,3.25,4
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,emotionality,14,2.8,5
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,emotionality,14,2.8,5
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,emotionality,13,2.6,5
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,extraversion,15,3.75,4
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,extraversion,13,3.25,4
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,extraversion,13,3.25,4
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,honesty_humility,20,5,4
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,honesty_humility,14,3.5,4
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,honesty_humility,14,3.5,4
N35X82OzE1No_w,anthropic/claude-opus-4.6,hexaco24,self,4,openness,20,5,4
kWARUiZbaotGVP,anthropic/claude-opus-4.6,hexaco24,human,2,openness,12,3,4
zGtRsS7Gjt0H50,anthropic/claude-opus-4.6,hexaco24,human,3,openness,12,3,4
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,agreeableness,13,4.333333333333333,3
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,agreeableness,9,3,3
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,conscientiousness,19,4.75,4
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,conscientiousness,13,3.25,4
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,emotionality,14,2.8,5
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,emotionality,13,2.6,5
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,extraversion,15,3.75,4
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,extraversion,13,3.25,4
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,honesty_humility,20,5,4
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,honesty_humility,14,3.5,4
GfbIsPja4whRLN,anthropic/claude-opus-4.6,hexaco24,self,5,openness,19,4.75,4
0RxM24mTnTKI6a,anthropic/claude-opus-4.6,hexaco24,human,1,openness,12,3,4
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,agreeableness,9,3,3
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,agreeableness,9,3,3
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,conscientiousness,13,3.25,4
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,conscientiousness,13,3.25,4
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,emotionality,13,2.6,5
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,emotionality,13,2.6,5
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,extraversion,13,3.25,4
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,extraversion,13,3.25,4
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,honesty_humility,14,3.5,4
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,honesty_humility,14,3.5,4
NegAEAfNPIAwX9,anthropic/claude-opus-4.6,hexaco24,human,4,openness,12,3,4
jQO-vjUi8O2fxU,anthropic/claude-opus-4.6,hexaco24,human,5,openness,12,3,4
g6kyJk8DQSQNZp,anthropic/claude-opus-4.6,ipip50,self,1,agreeableness,49,4.9,10
_M9E-wutZ4ywpc,anthropic/claude-opus-4.6,ipip50,self,2,agreeableness,47,4.7,10
g6kyJk8DQSQNZp,anthropic/claude-opus-4.6,ipip50,self,1,conscientiousness,49,4.9,10
_M9E-wutZ4ywpc,anthropic/claude-opus-4.6,ipip50,self,2,conscientiousness,48,4.8,10
g6kyJk8DQSQNZp,anthropic/claude-opus-4.6,ipip50,self,1,extraversion,33,3.3,10
_M9E-wutZ4ywpc,anthropic/claude-opus-4.6,ipip50,self,2,extraversion,32,3.2,10
g6kyJk8DQSQNZp,anthropic/claude-opus-4.6,ipip50,self,1,neuroticism,21,2.1,10
_M9E-wutZ4ywpc,anthropic/claude-opus-4.6,ipip50,self,2,neuroticism,21,2.1,10
g6kyJk8DQSQNZp,anthropic/claude-opus-4.6,ipip50,self,1,openness,48,4.8,10
_M9E-wutZ4ywpc,anthropic/claude-opus-4.6,ipip50,self,2,openness,48,4.8,10
jhVmTVfNPDQ8kq,anthropic/claude-opus-4.6,ipip50,self,3,agreeableness,49,4.9,10
bAd_jeZS4U4NYc,anthropic/claude-opus-4.6,ipip50,self,4,agreeableness,49,4.9,10
AJn7go3YNdVQUV,anthropic/claude-opus-4.6,ipip50,self,5,agreeableness,49,4.9,10
P1kuHGiUkHlYQ3,anthropic/claude-opus-4.6,ipip50,human,1,agreeableness,40,4,10
jhVmTVfNPDQ8kq,anthropic/claude-opus-4.6,ipip50,self,3,conscientiousness,49,4.9,10
bAd_jeZS4U4NYc,anthropic/claude-opus-4.6,ipip50,self,4,conscientiousness,50,5,10
AJn7go3YNdVQUV,anthropic/claude-opus-4.6,ipip50,self,5,conscientiousness,50,5,10
P1kuHGiUkHlYQ3,anthropic/claude-opus-4.6,ipip50,human,1,conscientiousness,34,3.4,10
jhVmTVfNPDQ8kq,anthropic/claude-opus-4.6,ipip50,self,3,extraversion,33,3.3,10
bAd_jeZS4U4NYc,anthropic/claude-opus-4.6,ipip50,self,4,extraversion,32,3.2,10
AJn7go3YNdVQUV,anthropic/claude-opus-4.6,ipip50,self,5,extraversion,32,3.2,10
P1kuHGiUkHlYQ3,anthropic/claude-opus-4.6,ipip50,human,1,extraversion,31,3.1,10
jhVmTVfNPDQ8kq,anthropic/claude-opus-4.6,ipip50,self,3,neuroticism,21,2.1,10
bAd_jeZS4U4NYc,anthropic/claude-opus-4.6,ipip50,self,4,neuroticism,21,2.1,10
AJn7go3YNdVQUV,anthropic/claude-opus-4.6,ipip50,self,5,neuroticism,21,2.1,10
P1kuHGiUkHlYQ3,anthropic/claude-opus-4.6,ipip50,human,1,neuroticism,31,3.1,10
jhVmTVfNPDQ8kq,anthropic/claude-opus-4.6,ipip50,self,3,openness,48,4.8,10
bAd_jeZS4U4NYc,anthropic/claude-opus-4.6,ipip50,self,4,openness,48,4.8,10
AJn7go3YNdVQUV,anthropic/claude-opus-4.6,ipip50,self,5,openness,48,4.8,10
P1kuHGiUkHlYQ3,anthropic/claude-opus-4.6,ipip50,human,1,openness,34,3.4,10
UTCNzwFk1oTPn-,anthropic/claude-opus-4.6,ipip50,human,2,agreeableness,40,4,10
AVcSEIKG3sbKrP,anthropic/claude-opus-4.6,ipip50,human,3,agreeableness,40,4,10
UTCNzwFk1oTPn-,anthropic/claude-opus-4.6,ipip50,human,2,conscientiousness,34,3.4,10
AVcSEIKG3sbKrP,anthropic/claude-opus-4.6,ipip50,human,3,conscientiousness,33,3.3,10
UTCNzwFk1oTPn-,anthropic/claude-opus-4.6,ipip50,human,2,extraversion,31,3.1,10
AVcSEIKG3sbKrP,anthropic/claude-opus-4.6,ipip50,human,3,extraversion,30,3,10
UTCNzwFk1oTPn-,anthropic/claude-opus-4.6,ipip50,human,2,neuroticism,31,3.1,10
AVcSEIKG3sbKrP,anthropic/claude-opus-4.6,ipip50,human,3,neuroticism,31,3.1,10
UTCNzwFk1oTPn-,anthropic/claude-opus-4.6,ipip50,human,2,openness,34,3.4,10
AVcSEIKG3sbKrP,anthropic/claude-opus-4.6,ipip50,human,3,openness,33,3.3,10
w7zDqojxz0qDfQ,anthropic/claude-opus-4.6,kolb12,self,1,kolb_ac,15,5,3
L0H2LOMG5JpL4t,anthropic/claude-opus-4.6,kolb12,self,2,kolb_ac,15,5,3
yVKDRb38GPBiVu,anthropic/claude-opus-4.6,kolb12,self,3,kolb_ac,15,5,3
w7zDqojxz0qDfQ,anthropic/claude-opus-4.6,kolb12,self,1,kolb_ae,8,2.6666666666666665,3
L0H2LOMG5JpL4t,anthropic/claude-opus-4.6,kolb12,self,2,kolb_ae,8,2.6666666666666665,3
yVKDRb38GPBiVu,anthropic/claude-opus-4.6,kolb12,self,3,kolb_ae,8,2.6666666666666665,3
w7zDqojxz0qDfQ,anthropic/claude-opus-4.6,kolb12,self,1,kolb_ce,5,1.6666666666666667,3
L0H2LOMG5JpL4t,anthropic/claude-opus-4.6,kolb12,self,2,kolb_ce,5,1.6666666666666667,3
yVKDRb38GPBiVu,anthropic/claude-opus-4.6,kolb12,self,3,kolb_ce,5,1.6666666666666667,3
w7zDqojxz0qDfQ,anthropic/claude-opus-4.6,kolb12,self,1,kolb_ro,13,4.333333333333333,3
L0H2LOMG5JpL4t,anthropic/claude-opus-4.6,kolb12,self,2,kolb_ro,13,4.333333333333333,3
yVKDRb38GPBiVu,anthropic/claude-opus-4.6,kolb12,self,3,kolb_ro,13,4.333333333333333,3
rj2qAxwut4s9gM,anthropic/claude-opus-4.6,kolb12,self,4,kolb_ac,15,5,3
UBGKZK5BZS0Rm8,anthropic/claude-opus-4.6,kolb12,self,5,kolb_ac,15,5,3
rj2qAxwut4s9gM,anthropic/claude-opus-4.6,kolb12,self,4,kolb_ae,8,2.6666666666666665,3
UBGKZK5BZS0Rm8,anthropic/claude-opus-4.6,kolb12,self,5,kolb_ae,8,2.6666666666666665,3
rj2qAxwut4s9gM,anthropic/claude-opus-4.6,kolb12,self,4,kolb_ce,5,1.6666666666666667,3
UBGKZK5BZS0Rm8,anthropic/claude-opus-4.6,kolb12,self,5,kolb_ce,5,1.6666666666666667,3
rj2qAxwut4s9gM,anthropic/claude-opus-4.6,kolb12,self,4,kolb_ro,13,4.333333333333333,3
UBGKZK5BZS0Rm8,anthropic/claude-opus-4.6,kolb12,self,5,kolb_ro,13,4.333333333333333,3
aO7d7IwP--y0bi,anthropic/claude-opus-4.6,kolb12,human,1,kolb_ac,9,3,3
aO7d7IwP--y0bi,anthropic/claude-opus-4.6,kolb12,human,1,kolb_ae,12,4,3
aO7d7IwP--y0bi,anthropic/claude-opus-4.6,kolb12,human,1,kolb_ce,12,4,3
aO7d7IwP--y0bi,anthropic/claude-opus-4.6,kolb12,human,1,kolb_ro,12,4,3
OYJlpyYUlSheGm,anthropic/claude-opus-4.6,ipip50,human,4,agreeableness,40,4,10
7TmsiN670RsQ_l,anthropic/claude-opus-4.6,ipip50,human,5,agreeableness,40,4,10
OYJlpyYUlSheGm,anthropic/claude-opus-4.6,ipip50,human,4,conscientiousness,34,3.4,10
7TmsiN670RsQ_l,anthropic/claude-opus-4.6,ipip50,human,5,conscientiousness,33,3.3,10
OYJlpyYUlSheGm,anthropic/claude-opus-4.6,ipip50,human,4,extraversion,31,3.1,10
7TmsiN670RsQ_l,anthropic/claude-opus-4.6,ipip50,human,5,extraversion,30,3,10
7vJ6baJoJ5R8x2,anthropic/claude-opus-4.6,kolb12,human,2,kolb_ac,9,3,3
05eBCFx7d93w-v,anthropic/claude-opus-4.6,kolb12,human,3,kolb_ac,9,3,3
l-YYG8heOM2ndX,anthropic/claude-opus-4.6,kolb12,human,5,kolb_ac,9,3,3
7vJ6baJoJ5R8x2,anthropic/claude-opus-4.6,kolb12,human,2,kolb_ae,12,4,3
05eBCFx7d93w-v,anthropic/claude-opus-4.6,kolb12,human,3,kolb_ae,12,4,3
l-YYG8heOM2ndX,anthropic/claude-opus-4.6,kolb12,human,5,kolb_ae,12,4,3
7vJ6baJoJ5R8x2,anthropic/claude-opus-4.6,kolb12,human,2,kolb_ce,12,4,3
05eBCFx7d93w-v,anthropic/claude-opus-4.6,kolb12,human,3,kolb_ce,12,4,3
l-YYG8heOM2ndX,anthropic/claude-opus-4.6,kolb12,human,5,kolb_ce,12,4,3
7vJ6baJoJ5R8x2,anthropic/claude-opus-4.6,kolb12,human,2,kolb_ro,12,4,3
05eBCFx7d93w-v,anthropic/claude-opus-4.6,kolb12,human,3,kolb_ro,12,4,3
l-YYG8heOM2ndX,anthropic/claude-opus-4.6,kolb12,human,5,kolb_ro,12,4,3
OYJlpyYUlSheGm,anthropic/claude-opus-4.6,ipip50,human,4,neuroticism,31,3.1,10
7TmsiN670RsQ_l,anthropic/claude-opus-4.6,ipip50,human,5,neuroticism,31,3.1,10
OYJlpyYUlSheGm,anthropic/claude-opus-4.6,ipip50,human,4,openness,34,3.4,10
7TmsiN670RsQ_l,anthropic/claude-opus-4.6,ipip50,human,5,openness,33,3.3,10
-PBpX3_lgYO2ZV,anthropic/claude-opus-4.6,kolb12,human,4,kolb_ac,9,3,3
-PBpX3_lgYO2ZV,anthropic/claude-opus-4.6,kolb12,human,4,kolb_ae,12,4,3
-PBpX3_lgYO2ZV,anthropic/claude-opus-4.6,kolb12,human,4,kolb_ce,12,4,3
-PBpX3_lgYO2ZV,anthropic/claude-opus-4.6,kolb12,human,4,kolb_ro,12,4,3
_fVZDsB0G46kNI,anthropic/claude-opus-4.6,locus_levenson,self,1,loc_chance,21,2.625,8
29g5xBqEtf5Qi0,anthropic/claude-opus-4.6,locus_levenson,self,2,loc_chance,22,2.75,8
_fVZDsB0G46kNI,anthropic/claude-opus-4.6,locus_levenson,self,1,loc_internal,32,4,8
29g5xBqEtf5Qi0,anthropic/claude-opus-4.6,locus_levenson,self,2,loc_internal,32,4,8
_fVZDsB0G46kNI,anthropic/claude-opus-4.6,locus_levenson,self,1,loc_powerful_others,35,4.375,8
29g5xBqEtf5Qi0,anthropic/claude-opus-4.6,locus_levenson,self,2,loc_powerful_others,35,4.375,8
XGvcV3HB7G4xbM,anthropic/claude-opus-4.6,locus_levenson,self,3,loc_chance,21,2.625,8
FJGuSbvYd47OKu,anthropic/claude-opus-4.6,locus_levenson,self,4,loc_chance,21,2.625,8
F4n8Q-acKRfqt1,anthropic/claude-opus-4.6,locus_levenson,self,5,loc_chance,21,2.625,8
nO6_d_3Bso4Oxb,anthropic/claude-opus-4.6,locus_levenson,human,1,loc_chance,25,3.125,8
XGvcV3HB7G4xbM,anthropic/claude-opus-4.6,locus_levenson,self,3,loc_internal,32,4,8
